date,home_team,away_team,home_goals,away_goals,season,winner
20240209,CHI,NYR,3.0,4.0,2023,away
20240213,CHI,VAN,2.0,4.0,2023,away
20240215,CHI,PIT,1.0,4.0,2023,away
20240217,CHI,OTT,3.0,2.0,2023,home
20240221,CHI,PHI,1.0,3.0,2023,away
20240223,CHI,WPG,2.0,3.0,2023,away
20240225,CHI,DET,2.0,3.0,2023,away
20240229,CHI,COL,0.0,5.0,2023,away
20240302,CHI,CBJ,2.0,5.0,2023,away
20240310,CHI,ARI,7.0,4.0,2023,home
20240312,CHI,ANA,7.0,2.0,2023,home
20240315,CHI,LAK,0.0,5.0,2023,away
20240317,CHI,SJS,5.0,2.0,2023,home
20240326,CHI,CGY,3.0,1.0,2023,home
20240406,CHI,DAL,3.0,2.0,2023,home
20240407,CHI,MIN,0.0,4.0,2023,away
20240412,CHI,NSH,1.0,5.0,2023,away
20240414,CHI,CAR,2.0,4.0,2023,away
20241017,CHI,SJS,4.0,2.0,2024,home
20241019,CHI,BUF,2.0,4.0,2024,away
20241022,CHI,VAN,3.0,6.0,2024,away
20241025,CHI,NSH,2.0,3.0,2024,away
20241106,CHI,DET,1.0,4.0,2024,away
20241110,CHI,MIN,2.0,1.0,2024,home
20241119,CHI,ANA,2.0,3.0,2024,away
20241121,CHI,FLA,3.0,1.0,2024,home
20241127,CHI,DAL,6.0,2.0,2024,home
20241201,CHI,CBJ,3.0,6.0,2024,away
20241204,CHI,BOS,2.0,4.0,2024,away
20241207,CHI,WPG,2.0,4.0,2024,away
20241215,CHI,NYI,5.0,3.0,2024,home
20241217,CHI,WSH,3.0,2.0,2024,home
20241219,CHI,SEA,3.0,1.0,2024,home
20241229,CHI,DAL,1.0,5.0,2024,away
20241231,CHI,STL,2.0,6.0,2024,away
20250103,CHI,MTL,4.0,2.0,2024,home
20250105,CHI,NYR,2.0,6.0,2024,away
20250108,CHI,COL,3.0,1.0,2024,home
20250111,CHI,EDM,3.0,4.0,2024,away
20250113,CHI,CGY,2.0,5.0,2024,away
20250118,CHI,VGK,5.0,3.0,2024,home
20250120,CHI,CAR,3.0,4.0,2024,away
20250124,CHI,TBL,3.0,4.0,2024,away
20250126,CHI,MIN,2.0,4.0,2024,away
20250205,CHI,EDM,3.0,4.0,2024,away
20250207,CHI,NSH,6.0,2.0,2024,home
20250223,CHI,TOR,2.0,5.0,2024,away
20250303,CHI,LAK,5.0,1.0,2024,home
20250305,CHI,OTT,3.0,4.0,2024,away
20250307,CHI,UTA,4.0,3.0,2024,home
20250318,CHI,SEA,2.0,6.0,2024,away
20250320,CHI,LAK,1.0,3.0,2024,away
20250323,CHI,PHI,7.0,4.0,2024,home
20250326,CHI,NJD,3.0,5.0,2024,away
20250328,CHI,VGK,3.0,5.0,2024,away
20250330,CHI,UTA,2.0,5.0,2024,away
20250402,CHI,COL,2.0,2.0,2024,away
20250406,CHI,PIT,3.0,1.0,2024,home
20250412,CHI,WPG,4.0,4.0,2024,away
20210114,NSH,CBJ,3.0,1.0,2020,home
20210116,NSH,CBJ,5.0,2.0,2020,home
20210118,NSH,CAR,2.0,4.0,2020,away
20210126,NSH,CHI,3.0,2.0,2020,home
20210127,NSH,CHI,1.0,1.0,2020,away
20210208,NSH,T.B,1.0,4.0,2020,away
20210209,NSH,T.B,1.0,6.0,2020,away
20210211,NSH,DET,3.0,2.0,2020,home
20210213,NSH,DET,2.0,4.0,2020,away
20210227,NSH,CBJ,2.0,1.0,2020,home
20210228,NSH,CBJ,3.0,1.0,2020,home
20210302,NSH,CAR,2.0,4.0,2020,away
20210304,NSH,FLA,4.0,5.0,2020,away
20210306,NSH,FLA,2.0,6.0,2020,away
20210323,NSH,DET,2.0,0.0,2020,home
20210325,NSH,DET,7.0,1.0,2020,home
20210330,NSH,DAL,3.0,2.0,2020,home
20210401,NSH,DAL,1.0,4.0,2020,away
20210403,NSH,CHI,3.0,0.0,2020,home
20210410,NSH,T.B,0.0,3.0,2020,away
20210411,NSH,DAL,2.0,2.0,2020,away
20210413,NSH,T.B,7.0,2.0,2020,home
20210419,NSH,CHI,5.0,2.0,2020,home
20210426,NSH,FLA,4.0,1.0,2020,home
20210427,NSH,FLA,4.0,7.0,2020,away
20210501,NSH,DAL,1.0,0.0,2020,home
20210508,NSH,CAR,3.0,1.0,2020,home
20210510,NSH,CAR,5.0,0.0,2020,home
20211014,NSH,SEA,3.0,4.0,2021,away
20211016,NSH,CAR,2.0,3.0,2021,away
20211019,NSH,LAK,2.0,1.0,2021,home
20211021,NSH,NYR,1.0,3.0,2021,away
20211026,NSH,SJS,3.0,1.0,2021,home
20211030,NSH,NYI,2.0,2.0,2021,away
20211113,NSH,ARI,4.0,1.0,2021,home
20211122,NSH,ANA,3.0,2.0,2021,home
20211124,NSH,VGK,2.0,5.0,2021,away
20211126,NSH,NJD,4.0,2.0,2021,home
20211130,NSH,CBJ,6.0,0.0,2021,home
20211202,NSH,BOS,0.0,2.0,2021,away
20211204,NSH,MTL,4.0,3.0,2021,home
20211216,NSH,COL,5.0,2.0,2021,home
20220101,NSH,CHI,6.0,1.0,2021,home
20220111,NSH,COL,5.0,4.0,2021,home
20220113,NSH,BUF,1.0,4.0,2021,away
20220118,NSH,VAN,1.0,3.0,2021,away
20220120,NSH,WPG,5.0,2.0,2021,home
20220122,NSH,DET,4.0,1.0,2021,home
20220201,NSH,VAN,4.0,2.0,2021,home
20220212,NSH,WPG,2.0,5.0,2021,away
20220215,NSH,WSH,1.0,4.0,2021,away
20220224,NSH,DAL,1.0,1.0,2021,away
20220226,NSH,TBL,2.0,3.0,2021,away
20220308,NSH,DAL,2.0,1.0,2021,home
20220310,NSH,ANA,4.0,1.0,2021,home
20220312,NSH,STL,4.0,7.0,2021,away
20220315,NSH,PIT,4.0,1.0,2021,home
20220319,NSH,TOR,6.0,3.0,2021,home
20220327,NSH,PHI,5.0,4.0,2021,home
20220329,NSH,OTT,4.0,1.0,2021,home
20220405,NSH,MIN,6.0,2.0,2021,home
20220409,NSH,FLA,1.0,4.0,2021,away
20220412,NSH,SJS,1.0,0.0,2021,home
20220414,NSH,EDM,0.0,4.0,2021,away
20220416,NSH,CHI,4.0,3.0,2021,home
20220417,NSH,STL,3.0,8.0,2021,away
20220419,NSH,CGY,2.0,2.0,2021,away
20220424,NSH,MIN,4.0,5.0,2021,away
20220426,NSH,CGY,4.0,5.0,2021,away
20221007,NSH,SJS,4.0,1.0,2022,home
20221013,NSH,DAL,1.0,4.0,2022,away
20221018,NSH,LAK,3.0,3.0,2022,away
20221022,NSH,PHI,1.0,3.0,2022,away
20221027,NSH,STL,6.0,2.0,2022,home
20221029,NSH,WSH,0.0,3.0,2022,away
20221112,NSH,NYR,2.0,1.0,2022,home
20221115,NSH,MIN,2.0,1.0,2022,home
20221117,NSH,NYI,5.0,4.0,2022,home
20221119,NSH,TBL,2.0,3.0,2022,away
20221121,NSH,ARI,3.0,3.0,2022,away
20221129,NSH,ANA,2.0,1.0,2022,home
20221210,NSH,OTT,2.0,3.0,2022,away
20221213,NSH,EDM,3.0,6.0,2022,away
20221219,NSH,EDM,4.0,3.0,2022,home
20221223,NSH,COL,2.0,3.0,2022,away
20221227,NSH,DAL,2.0,3.0,2022,away
20230103,NSH,MTL,6.0,3.0,2022,home
20230114,NSH,BUF,3.0,5.0,2022,away
20230116,NSH,CGY,2.0,1.0,2022,home
20230117,NSH,CBJ,2.0,1.0,2022,home
20230121,NSH,LAK,5.0,3.0,2022,home
20230124,NSH,WPG,2.0,1.0,2022,home
20230126,NSH,NJD,6.0,4.0,2022,home
20230207,NSH,VGK,1.0,5.0,2022,away
20230213,NSH,ARI,2.0,4.0,2022,away
20230216,NSH,BOS,0.0,5.0,2022,away
20230218,NSH,FLA,7.0,3.0,2022,home
20230221,NSH,VAN,4.0,4.0,2022,away
20230228,NSH,PIT,1.0,3.0,2022,away
20230314,NSH,DET,2.0,1.0,2022,home
20230316,NSH,CHI,1.0,2.0,2022,away
20230318,NSH,WPG,2.0,3.0,2022,away
20230323,NSH,SEA,1.0,1.0,2022,away
20230325,NSH,SEA,2.0,7.0,2022,away
20230326,NSH,TOR,2.0,3.0,2022,away
20230401,NSH,STL,6.0,1.0,2022,home
20230404,NSH,VGK,3.0,2.0,2022,home
20230406,NSH,CAR,3.0,0.0,2022,home
20230413,NSH,MIN,4.0,3.0,2022,home
20230414,NSH,COL,3.0,4.0,2022,away
20231012,NSH,SEA,3.0,0.0,2023,home
20231017,NSH,EDM,1.0,6.0,2023,away
20231021,NSH,SJS,5.0,1.0,2023,home
20231024,NSH,VAN,2.0,3.0,2023,away
20231028,NSH,TOR,3.0,2.0,2023,home
20231111,NSH,ARI,5.0,7.0,2023,away
20231114,NSH,ANA,2.0,3.0,2023,away
20231118,NSH,CHI,4.0,2.0,2023,home
20231120,NSH,COL,4.0,3.0,2023,home
20231122,NSH,CGY,4.0,2.0,2023,home
20231126,NSH,WPG,3.0,2.0,2023,home
20231128,NSH,PIT,3.0,2.0,2023,home
20231130,NSH,MIN,1.0,6.0,2023,away
20231202,NSH,NYR,3.0,4.0,2023,away
20231207,NSH,TBL,5.0,1.0,2023,home
20231212,NSH,PHI,3.0,2.0,2023,home
20231216,NSH,WSH,3.0,1.0,2023,home
20231219,NSH,VAN,2.0,5.0,2023,away
20231223,NSH,DAL,2.0,3.0,2023,away
20231227,NSH,CAR,2.0,5.0,2023,away
20240102,NSH,CHI,3.0,0.0,2023,home
20240104,NSH,CGY,3.0,6.0,2023,away
20240109,NSH,ANA,3.0,5.0,2023,away
20240113,NSH,NYI,3.0,1.0,2023,home
20240122,NSH,FLA,1.0,4.0,2023,away
20240131,NSH,LAK,2.0,4.0,2023,away
20240210,NSH,ARI,5.0,4.0,2023,home
20240213,NSH,NJD,2.0,4.0,2023,away
20240215,NSH,DAL,2.0,9.0,2023,away
20240227,NSH,OTT,4.0,1.0,2023,home
20240229,NSH,MIN,6.0,1.0,2023,home
20240302,NSH,COL,5.0,1.0,2023,home
20240305,NSH,MTL,3.0,4.0,2023,away
20240307,NSH,BUF,4.0,2.0,2023,home
20240319,NSH,SJS,8.0,2.0,2023,home
20240323,NSH,DET,1.0,0.0,2023,home
20240326,NSH,VGK,5.0,4.0,2023,home
20240402,NSH,BOS,0.0,3.0,2023,away
20240404,NSH,STL,6.0,3.0,2023,home
20240409,NSH,WPG,3.0,4.0,2023,away
20240413,NSH,CBJ,6.0,4.0,2023,home
20241010,NSH,DAL,3.0,4.0,2024,away
20241015,NSH,SEA,3.0,7.0,2024,away
20241017,NSH,EDM,2.0,4.0,2024,away
20241019,NSH,DET,2.0,5.0,2024,away
20241022,NSH,BOS,4.0,0.0,2024,home
20241026,NSH,CBJ,4.0,3.0,2024,home
20241031,NSH,EDM,1.0,5.0,2024,away
20241102,NSH,COL,5.0,2.0,2024,home
20241104,NSH,LAK,0.0,3.0,2024,away
20241109,NSH,UTA,4.0,0.0,2024,home
20241123,NSH,WPG,4.0,1.0,2024,home
20241127,NSH,PHI,2.0,3.0,2024,away
20241129,NSH,TBL,2.0,3.0,2024,away
20241210,NSH,CGY,3.0,4.0,2024,away
20241217,NSH,NYR,2.0,0.0,2024,home
20241219,NSH,PIT,4.0,5.0,2024,away
20241221,NSH,LAK,3.0,2.0,2024,home
20241223,NSH,CAR,5.0,2.0,2024,home
20250111,NSH,WSH,1.0,4.0,2024,away
20250114,NSH,VGK,5.0,3.0,2024,home
20250116,NSH,CHI,2.0,2.0,2024,away
20250118,NSH,MIN,6.0,2.0,2024,home
20250121,NSH,SJS,7.0,5.0,2024,home
20250129,NSH,VAN,1.0,3.0,2024,away
20250203,NSH,OTT,2.0,5.0,2024,away
20250208,NSH,BUF,6.0,4.0,2024,home
20250222,NSH,COL,2.0,1.0,2024,home
20250223,NSH,NJD,0.0,5.0,2024,away
20250225,NSH,FLA,1.0,4.0,2024,away
20250227,NSH,WPG,2.0,1.0,2024,home
20250306,NSH,SEA,5.0,3.0,2024,home
20250308,NSH,CHI,3.0,2.0,2024,home
20250318,NSH,STL,1.0,4.0,2024,away
20250320,NSH,ANA,1.0,4.0,2024,away
20250322,NSH,TOR,5.0,2.0,2024,home
20250327,NSH,STL,2.0,3.0,2024,away
20250329,NSH,VGK,1.0,3.0,2024,away
20250406,NSH,MTL,1.0,2.0,2024,away
20250408,NSH,NYI,7.0,6.0,2024,home
20250414,NSH,UTA,3.0,7.0,2024,away
20250416,NSH,DAL,5.0,1.0,2024,home
20210521,NSH,CAR,5.0,4.0,2020,home
20210523,NSH,CAR,4.0,3.0,2020,home
20210527,NSH,CAR,3.0,4.0,2020,away
20220507,NSH,COL,3.0,7.0,2021,away
20220509,NSH,COL,3.0,5.0,2021,away
20240426,NSH,VAN,1.0,2.0,2023,away
20240428,NSH,VAN,3.0,4.0,2023,away
20240503,NSH,VAN,0.0,1.0,2023,away
20210116,CGY,VAN,3.0,0.0,2020,home
20210118,CGY,VAN,5.0,2.0,2020,home
20210124,CGY,TOR,2.0,3.0,2020,away
20210126,CGY,TOR,3.0,4.0,2020,away
20210206,CGY,EDM,6.0,4.0,2020,home
20210209,CGY,WPG,3.0,2.0,2020,home
20210217,CGY,VAN,1.0,5.0,2020,away
20210219,CGY,EDM,1.0,2.0,2020,away
20210304,CGY,OTT,7.0,3.0,2020,home
20210307,CGY,OTT,3.0,3.0,2020,away
20210311,CGY,MTL,2.0,1.0,2020,home
20210313,CGY,MTL,3.0,1.0,2020,home
20210315,CGY,EDM,4.0,3.0,2020,home
20210317,CGY,EDM,3.0,7.0,2020,away
20210326,CGY,WPG,2.0,3.0,2020,away
20210327,CGY,WPG,4.0,2.0,2020,home
20210329,CGY,WPG,1.0,5.0,2020,away
20210404,CGY,TOR,2.0,4.0,2020,away
20210405,CGY,TOR,3.0,5.0,2020,away
20210410,CGY,EDM,5.0,0.0,2020,home
20210419,CGY,OTT,2.0,4.0,2020,away
20210423,CGY,MTL,4.0,2.0,2020,home
20210424,CGY,MTL,5.0,2.0,2020,home
20210426,CGY,MTL,1.0,2.0,2020,away
20210505,CGY,WPG,0.0,4.0,2020,away
20210509,CGY,OTT,6.0,1.0,2020,home
20210513,CGY,VAN,4.0,1.0,2020,home
20210519,CGY,VAN,6.0,2.0,2020,home
20211018,CGY,ANA,2.0,3.0,2021,away
20211030,CGY,PHI,4.0,0.0,2021,home
20211102,CGY,NSH,2.0,3.0,2021,away
20211104,CGY,DAL,3.0,4.0,2021,away
20211106,CGY,NYR,6.0,0.0,2021,home
20211109,CGY,SJS,1.0,4.0,2021,away
20211123,CGY,CHI,5.0,2.0,2021,home
20211127,CGY,WPG,2.0,4.0,2021,away
20211129,CGY,PIT,1.0,1.0,2021,away
20211209,CGY,CAR,1.0,2.0,2021,away
20211211,CGY,BOS,2.0,4.0,2021,away
20220113,CGY,OTT,1.0,4.0,2021,away
20220118,CGY,FLA,5.0,1.0,2021,home
20220124,CGY,STL,7.0,1.0,2021,home
20220129,CGY,VAN,1.0,0.0,2021,home
20220209,CGY,VGK,6.0,0.0,2021,home
20220210,CGY,TOR,5.0,2.0,2021,home
20220212,CGY,NYI,5.0,2.0,2021,home
20220215,CGY,CBJ,6.0,2.0,2021,home
20220216,CGY,ANA,6.0,2.0,2021,home
20220219,CGY,SEA,2.0,1.0,2021,home
20220221,CGY,WPG,3.0,1.0,2021,home
20220226,CGY,MIN,7.0,3.0,2021,home
20220303,CGY,MTL,4.0,5.0,2021,away
20220307,CGY,EDM,3.0,1.0,2021,home
20220308,CGY,WSH,4.0,5.0,2021,away
20220310,CGY,TBL,4.0,1.0,2021,home
20220312,CGY,DET,3.0,0.0,2021,home
20220316,CGY,NJD,6.0,3.0,2021,home
20220318,CGY,BUF,0.0,1.0,2021,away
20220322,CGY,SJS,3.0,4.0,2021,away
20220325,CGY,ARI,4.0,2.0,2021,home
20220326,CGY,EDM,9.0,5.0,2021,home
20220329,CGY,COL,1.0,2.0,2021,away
20220331,CGY,LAK,2.0,2.0,2021,away
20220402,CGY,STL,4.0,6.0,2021,away
20220412,CGY,SEA,5.0,3.0,2021,home
20220414,CGY,VGK,1.0,6.0,2021,away
20220416,CGY,ARI,9.0,1.0,2021,home
20220421,CGY,DAL,4.0,2.0,2021,home
20220423,CGY,VAN,6.0,3.0,2021,home
20221013,CGY,COL,5.0,3.0,2022,home
20221018,CGY,VGK,3.0,2.0,2022,home
20221020,CGY,BUF,3.0,6.0,2022,away
20221022,CGY,CAR,3.0,2.0,2022,home
20221025,CGY,PIT,4.0,1.0,2022,home
20221029,CGY,EDM,2.0,3.0,2022,away
20221101,CGY,SEA,4.0,5.0,2022,away
20221103,CGY,NSH,1.0,4.0,2022,away
20221105,CGY,NJD,3.0,4.0,2022,away
20221112,CGY,WPG,3.0,2.0,2022,home
20221114,CGY,LAK,6.0,5.0,2022,home
20221129,CGY,FLA,6.0,2.0,2022,home
20221201,CGY,MTL,1.0,2.0,2022,away
20221203,CGY,WSH,5.0,2.0,2022,home
20221205,CGY,ARI,3.0,2.0,2022,home
20221207,CGY,MIN,5.0,3.0,2022,home
20221214,CGY,VAN,3.0,3.0,2022,away
20221216,CGY,STL,2.0,5.0,2022,away
20221227,CGY,EDM,1.0,2.0,2022,away
20221231,CGY,VAN,3.0,2.0,2022,home
20230106,CGY,NYI,4.0,1.0,2022,home
20230118,CGY,COL,1.0,4.0,2022,away
20230121,CGY,TBL,6.0,3.0,2022,home
20230123,CGY,CBJ,4.0,3.0,2022,home
20230126,CGY,CHI,1.0,5.0,2022,away
20230216,CGY,DET,2.0,5.0,2022,away
20230218,CGY,NYR,3.0,2.0,2022,home
20230220,CGY,PHI,3.0,4.0,2022,away
20230228,CGY,BOS,3.0,4.0,2022,away
20230302,CGY,TOR,1.0,2.0,2022,away
20230304,CGY,MIN,0.0,3.0,2022,away
20230310,CGY,ANA,1.0,3.0,2022,away
20230312,CGY,OTT,5.0,1.0,2022,home
20230318,CGY,DAL,5.0,6.0,2022,away
20230323,CGY,VGK,2.0,3.0,2022,away
20230325,CGY,SJS,5.0,3.0,2022,home
20230328,CGY,LAK,2.0,1.0,2022,home
20230402,CGY,ANA,5.0,4.0,2022,home
20230404,CGY,CHI,3.0,4.0,2022,away
20230410,CGY,NSH,2.0,2.0,2022,away
20230412,CGY,SJS,3.0,1.0,2022,home
20231011,CGY,WPG,5.0,3.0,2023,home
20231024,CGY,NYR,1.0,3.0,2023,away
20231026,CGY,STL,0.0,3.0,2023,away
20231101,CGY,DAL,3.0,4.0,2023,away
20231107,CGY,NSH,4.0,2.0,2023,home
20231116,CGY,VAN,5.0,2.0,2023,home
20231118,CGY,NYI,4.0,4.0,2023,away
20231127,CGY,VGK,2.0,1.0,2023,home
20231130,CGY,DAL,4.0,3.0,2023,home
20231202,CGY,VAN,3.0,4.0,2023,away
20231205,CGY,MIN,2.0,5.0,2023,away
20231207,CGY,CAR,3.0,2.0,2023,home
20231209,CGY,NJD,2.0,4.0,2023,away
20231216,CGY,TBL,4.0,2.0,2023,home
20231218,CGY,FLA,3.0,1.0,2023,home
20231227,CGY,SEA,1.0,2.0,2023,away
20231231,CGY,PHI,4.0,3.0,2023,home
20240109,CGY,OTT,6.0,3.0,2023,home
20240116,CGY,ARI,3.0,2.0,2023,home
20240118,CGY,TOR,3.0,4.0,2023,away
20240120,CGY,EDM,1.0,3.0,2023,away
20240123,CGY,STL,3.0,4.0,2023,away
20240125,CGY,CBJ,2.0,5.0,2023,away
20240127,CGY,CHI,1.0,0.0,2023,home
20240215,CGY,SJS,3.0,6.0,2023,away
20240217,CGY,DET,0.0,5.0,2023,away
20240219,CGY,WPG,6.0,3.0,2023,home
20240222,CGY,BOS,3.0,2.0,2023,home
20240227,CGY,LAK,4.0,2.0,2023,home
20240302,CGY,PIT,4.0,3.0,2023,home
20240304,CGY,SEA,2.0,4.0,2023,away
20240312,CGY,COL,2.0,6.0,2023,away
20240314,CGY,VGK,4.0,1.0,2023,home
20240316,CGY,MTL,5.0,2.0,2023,home
20240318,CGY,WSH,2.0,5.0,2023,away
20240324,CGY,BUF,1.0,4.0,2023,away
20240330,CGY,LAK,4.0,2.0,2023,home
20240402,CGY,ANA,3.0,5.0,2023,away
20240406,CGY,EDM,2.0,4.0,2023,away
20240414,CGY,ARI,6.0,5.0,2023,home
20240418,CGY,SJS,5.0,1.0,2023,home
20241012,CGY,PHI,6.0,3.0,2024,home
20241015,CGY,CHI,3.0,1.0,2024,home
20241022,CGY,PIT,3.0,3.0,2024,away
20241024,CGY,CAR,2.0,4.0,2024,away
20241026,CGY,WPG,3.0,5.0,2024,away
20241101,CGY,NJD,3.0,0.0,2024,home
20241103,CGY,EDM,2.0,4.0,2024,away
20241111,CGY,LAK,3.0,1.0,2024,home
20241115,CGY,NSH,2.0,0.0,2024,home
20241119,CGY,NYI,1.0,1.0,2024,away
20241121,CGY,NYR,3.0,2.0,2024,home
20241123,CGY,MIN,3.0,3.0,2024,away
20241203,CGY,CBJ,3.0,0.0,2024,home
20241205,CGY,STL,3.0,4.0,2024,away
20241212,CGY,TBL,3.0,8.0,2024,away
20241214,CGY,FLA,3.0,0.0,2024,home
20241217,CGY,BOS,3.0,4.0,2024,away
20241219,CGY,OTT,2.0,3.0,2024,away
20241221,CGY,CHI,6.0,4.0,2024,home
20241231,CGY,VAN,3.0,1.0,2024,home
20250102,CGY,UTA,3.0,5.0,2024,away
20250104,CGY,NSH,1.0,4.0,2024,away
20250111,CGY,LAK,2.0,1.0,2024,home
20250123,CGY,BUF,5.0,2.0,2024,home
20250128,CGY,WSH,1.0,3.0,2024,away
20250130,CGY,ANA,4.0,1.0,2024,home
20250201,CGY,DET,1.0,3.0,2024,away
20250204,CGY,TOR,3.0,6.0,2024,away
20250206,CGY,COL,2.0,4.0,2024,away
20250208,CGY,SEA,2.0,3.0,2024,away
20250223,CGY,SJS,3.0,2.0,2024,home
20250308,CGY,MTL,1.0,0.0,2024,home
20250312,CGY,VAN,3.0,3.0,2024,away
20250314,CGY,COL,2.0,4.0,2024,away
20250325,CGY,SEA,4.0,3.0,2024,home
20250327,CGY,DAL,2.0,5.0,2024,away
20250403,CGY,ANA,4.0,1.0,2024,home
20250405,CGY,VGK,2.0,3.0,2024,away
20250411,CGY,MIN,4.0,2.0,2024,home
20250413,CGY,SJS,5.0,2.0,2024,home
20250415,CGY,VGK,4.0,4.0,2024,away
20220503,CGY,DAL,1.0,0.0,2021,home
20220505,CGY,DAL,0.0,2.0,2021,away
20220511,CGY,DAL,3.0,1.0,2021,home
20220515,CGY,DAL,3.0,2.0,2021,home
20220518,CGY,EDM,9.0,6.0,2021,home
20220520,CGY,EDM,3.0,5.0,2021,away
20220526,CGY,EDM,4.0,5.0,2021,away
20210121,BOS,PHI,4.0,4.0,2020,away
20210123,BOS,PHI,6.0,1.0,2020,home
20210126,BOS,PIT,3.0,2.0,2020,home
20210128,BOS,PIT,4.0,1.0,2020,home
20210218,BOS,N.J,2.0,3.0,2020,away
20210221,BOS,PHI,7.0,3.0,2020,home
20210303,BOS,WSH,1.0,1.0,2020,away
20210305,BOS,WSH,5.0,1.0,2020,home
20210307,BOS,N.J,0.0,1.0,2020,away
20210311,BOS,NYR,4.0,0.0,2020,home
20210313,BOS,NYR,0.0,4.0,2020,away
20210325,BOS,NYI,3.0,4.0,2020,away
20210327,BOS,BUF,3.0,2.0,2020,home
20210328,BOS,N.J,0.0,1.0,2020,away
20210330,BOS,N.J,4.0,4.0,2020,away
20210401,BOS,PIT,1.0,4.0,2020,away
20210403,BOS,PIT,7.0,5.0,2020,home
20210405,BOS,PHI,2.0,3.0,2020,away
20210411,BOS,WSH,1.0,8.0,2020,away
20210413,BOS,BUF,2.0,2.0,2020,away
20210415,BOS,NYI,4.0,1.0,2020,home
20210416,BOS,NYI,3.0,0.0,2020,home
20210418,BOS,WSH,6.0,3.0,2020,home
20210429,BOS,BUF,5.0,2.0,2020,home
20210501,BOS,BUF,6.0,2.0,2020,home
20210506,BOS,NYR,4.0,0.0,2020,home
20210508,BOS,NYR,4.0,5.0,2020,away
20210510,BOS,NYI,3.0,2.0,2020,home
20211016,BOS,DAL,3.0,1.0,2021,home
20211024,BOS,SJS,4.0,3.0,2021,home
20211030,BOS,FLA,2.0,2.0,2021,away
20211104,BOS,DET,5.0,1.0,2021,home
20211109,BOS,OTT,3.0,2.0,2021,home
20211111,BOS,EDM,3.0,5.0,2021,away
20211114,BOS,MTL,5.0,2.0,2021,home
20211121,BOS,CGY,0.0,4.0,2021,away
20211126,BOS,NYR,2.0,5.0,2021,away
20211128,BOS,VAN,3.0,2.0,2021,home
20211130,BOS,DET,1.0,2.0,2021,away
20211204,BOS,TBL,2.0,3.0,2021,away
20211214,BOS,VGK,1.0,4.0,2021,away
20220101,BOS,BUF,4.0,3.0,2021,home
20220104,BOS,NJD,5.0,3.0,2021,home
20220106,BOS,MIN,2.0,3.0,2021,away
20220112,BOS,MTL,5.0,1.0,2021,home
20220113,BOS,PHI,3.0,2.0,2021,home
20220115,BOS,NSH,4.0,3.0,2021,home
20220118,BOS,CAR,1.0,7.0,2021,away
20220120,BOS,WSH,4.0,3.0,2021,home
20220122,BOS,WPG,3.0,2.0,2021,home
20220124,BOS,ANA,3.0,5.0,2021,away
20220201,BOS,SEA,3.0,2.0,2021,home
20220208,BOS,PIT,2.0,4.0,2021,away
20220210,BOS,CAR,0.0,6.0,2021,away
20220221,BOS,COL,5.0,1.0,2021,home
20220307,BOS,LAK,2.0,3.0,2021,away
20220310,BOS,CHI,4.0,3.0,2021,home
20220312,BOS,ARI,3.0,2.0,2021,home
20220324,BOS,TBL,3.0,2.0,2021,home
20220326,BOS,NYI,6.0,3.0,2021,home
20220329,BOS,TOR,4.0,6.0,2021,away
20220331,BOS,NJD,8.0,1.0,2021,home
20220402,BOS,CBJ,5.0,2.0,2021,home
20220412,BOS,STL,2.0,4.0,2021,away
20220414,BOS,OTT,2.0,3.0,2021,away
20220416,BOS,PIT,2.0,1.0,2021,home
20220423,BOS,NYR,3.0,1.0,2021,home
20220426,BOS,FLA,4.0,2.0,2021,home
20220428,BOS,BUF,5.0,0.0,2021,home
20221015,BOS,ARI,6.0,3.0,2022,home
20221017,BOS,FLA,5.0,3.0,2022,home
20221020,BOS,ANA,1.0,1.0,2022,away
20221022,BOS,MIN,4.0,3.0,2022,home
20221025,BOS,DAL,3.0,1.0,2022,home
20221027,BOS,DET,5.0,1.0,2022,home
20221107,BOS,STL,3.0,1.0,2022,home
20221110,BOS,CGY,3.0,1.0,2022,home
20221113,BOS,VAN,5.0,2.0,2022,home
20221117,BOS,PHI,4.0,1.0,2022,home
20221119,BOS,CHI,6.0,1.0,2022,home
20221125,BOS,CAR,3.0,2.0,2022,home
20221129,BOS,TBL,3.0,1.0,2022,home
20221203,BOS,COL,5.0,1.0,2022,home
20221205,BOS,VGK,3.0,3.0,2022,away
20221213,BOS,NYI,3.0,3.0,2022,away
20221215,BOS,LAK,2.0,2.0,2022,away
20221217,BOS,CBJ,4.0,2.0,2022,home
20221219,BOS,FLA,7.0,3.0,2022,home
20221222,BOS,WPG,3.0,2.0,2022,home
20221231,BOS,BUF,3.0,4.0,2022,away
20230102,BOS,PIT,2.0,1.0,2022,home
20230112,BOS,SEA,0.0,3.0,2022,away
20230114,BOS,TOR,4.0,3.0,2022,home
20230116,BOS,PHI,6.0,0.0,2022,home
20230122,BOS,SJS,4.0,0.0,2022,home
20230211,BOS,WSH,1.0,2.0,2022,away
20230218,BOS,NYI,6.0,2.0,2022,home
20230220,BOS,OTT,3.0,1.0,2022,home
20230302,BOS,BUF,7.0,1.0,2022,home
20230304,BOS,NYR,4.0,2.0,2022,home
20230309,BOS,EDM,2.0,3.0,2022,away
20230311,BOS,DET,3.0,2.0,2022,home
